id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
21057,464677936.0,6565.0,4,private,141085.0,hs-grad,9.0,widowed,priv-house-serv,not-in-family,white,female,0,0,0,USA,united-states,0.0
20539,722675999.0,1140.0,2,local-gov,274245.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,0.0
26116,533552267.0,6475.0,3,local-gov,105788.0,masters,14.0,divorced,prof-specialty,unmarried,black,female,0,0,2,USA,united-states,1.0
21267,314474523.0,8139.0,1,private,51185.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
3809,448504162.0,552.0,1,private,178244.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
22722,196738671.0,2986.0,2,federal-gov,26880.0,some-college,10.0,never-married,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
10079,111356460.0,2118.0,4,,149131.0,bachelors,13.0,married-civ-spouse,,husband,white,male,0,0,2,ITA,italy,1.0
12488,453104482.0,6250.0,0,private,194096.0,some-college,10.0,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0.0
18265,617310534.0,8139.0,2,private,210525.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
21067,284654245.0,3956.0,3,federal-gov,27385.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
5543,798354058.0,6916.0,1,private,112941.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
15681,720001803.0,1830.0,4,,338355.0,assoc-voc,11.0,married-civ-spouse,,wife,white,female,0,0,0,USA,united-states,0.0
11864,926381242.0,3814.0,2,private,280570.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
15519,748598675.0,4982.0,4,state-gov,113868.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,0,USA,united-states,1.0
10401,231253160.0,8852.0,4,,106566.0,doctorate,16.0,married-civ-spouse,,husband,white,male,0,0,3,USA,united-states,1.0
20947,520204907.0,6916.0,1,private,166416.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
21958,614605273.0,5162.0,4,,164835.0,hs-grad,9.0,widowed,,not-in-family,white,female,0,0,1,USA,united-states,0.0
22139,504449718.0,3661.0,2,self-emp-not-inc,185057.0,bachelors,13.0,divorced,exec-managerial,not-in-family,white,female,1,,2,USA,united-states,0.0
17653,711522665.0,5357.0,4,local-gov,185072.0,bachelors,13.0,separated,prof-specialty,unmarried,black,female,0,0,2,JAM,jamaica,1.0
18734,829982907.0,6364.0,1,private,130057.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
8745,156029900.0,3458.0,4,private,519006.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
1384,322356270.0,5633.0,2,private,67779.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
22073,288885038.0,5193.0,1,private,298871.0,masters,14.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,2,2,IRN,iran,1.0
9036,395449655.0,3862.0,4,private,188328.0,hs-grad,9.0,widowed,prof-specialty,not-in-family,white,female,0,0,0,USA,united-states,0.0
13095,986228105.0,3513.0,1,private,196266.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
297,389498287.0,1291.0,1,private,162544.0,7th-8th,4.0,never-married,priv-house-serv,own-child,white,female,0,0,1,USA,united-states,0.0
8635,927849090.0,4780.0,4,federal-gov,28291.0,bachelors,13.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states,0.0
26181,274469400.0,6823.0,1,private,46492.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
22393,663519655.0,404.0,2,private,224910.0,hs-grad,9.0,never-married,machine-op-inspct,not-in-family,white,female,0,0,2,USA,united-states,0.0
3867,618810339.0,6552.0,2,private,190786.0,hs-grad,9.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,1.0
24653,240996792.0,4969.0,1,private,143231.0,assoc-voc,11.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,1.0
2077,147645447.0,3735.0,1,federal-gov,341051.0,masters,14.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,3,USA,united-states,1.0
15029,668649096.0,7348.0,1,private,430340.0,some-college,10.0,never-married,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
15675,753053735.0,5467.0,0,private,448026.0,some-college,10.0,never-married,protective-serv,own-child,white,male,1,0,1,USA,united-states,0.0
14209,264949187.0,7796.0,1,private,168470.0,hs-grad,9.0,never-married,transport-moving,own-child,white,male,0,0,2,USA,united-states,0.0
27422,564730204.0,7770.0,4,private,123218.0,some-college,10.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,0.0
18613,320144161.0,4967.0,3,private,142757.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,3,USA,united-states,1.0
15216,297624602.0,3074.0,1,private,122037.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
19226,498217113.0,5690.0,4,,117542.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,1,0,0,USA,united-states,0.0
2537,978685855.0,4992.0,3,private,110794.0,some-college,10.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
16578,116482669.0,2204.0,0,private,254351.0,hs-grad,9.0,married-civ-spouse,protective-serv,own-child,white,male,0,0,2,USA,united-states,0.0
16395,553383812.0,3461.0,4,self-emp-not-inc,139960.0,7th-8th,4.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
7362,761921548.0,5356.0,4,self-emp-not-inc,437281.0,some-college,10.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,1.0
6636,711389853.0,3741.0,2,self-emp-not-inc,185413.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,3,USA,united-states,1.0
7498,215467975.0,992.0,2,local-gov,263690.0,bachelors,13.0,never-married,prof-specialty,unmarried,black,male,0,0,2,,,0.0
13482,378131120.0,4029.0,3,private,160631.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,2,0,0,YUG,yugoslavia,0.0
9009,128761704.0,6595.0,2,private,128715.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,male,4,0,2,USA,united-states,1.0
26519,965647010.0,1813.0,0,private,282604.0,some-college,10.0,never-married,handlers-cleaners,other-relative,white,male,0,0,0,USA,united-states,0.0
20426,101336455.0,8012.0,3,private,185283.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
6553,414688244.0,5280.0,3,private,130143.0,bachelors,13.0,divorced,sales,not-in-family,white,male,0,0,2,USA,united-states,0.0
10770,767989417.0,5757.0,1,private,342709.0,hs-grad,9.0,married-spouse-absent,craft-repair,other-relative,white,male,0,0,2,USA,united-states,0.0
16131,451785294.0,3720.0,1,private,308136.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
21684,690575321.0,3373.0,2,local-gov,37937.0,assoc-acdm,12.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,0.0
4654,717859487.0,3548.0,2,private,107433.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
320,505248072.0,1824.0,0,private,187540.0,some-college,10.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
7135,480712208.0,8657.0,3,private,280766.0,hs-grad,9.0,divorced,protective-serv,not-in-family,white,male,0,0,2,CUB,cuba,0.0
17755,986410241.0,6705.0,3,state-gov,20534.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0.0
11984,176771124.0,2848.0,1,local-gov,332249.0,hs-grad,9.0,never-married,farming-fishing,own-child,white,male,0,0,2,USA,united-states,0.0
2654,360331012.0,5585.0,3,self-emp-inc,415037.0,some-college,10.0,divorced,exec-managerial,not-in-family,white,male,0,0,4,USA,united-states,1.0
12142,800389119.0,8525.0,1,private,104525.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,1,0,2,USA,united-states,0.0
13721,341660887.0,7794.0,2,federal-gov,30916.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,3,USA,united-states,1.0
19782,951064534.0,6191.0,3,private,233149.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
886,635069789.0,9843.0,2,private,183319.0,5th-6th,3.0,married-civ-spouse,other-service,husband,white,male,0,0,2,SLV,el-salvador,0.0
5002,400601846.0,6623.0,3,self-emp-not-inc,240922.0,assoc-acdm,12.0,never-married,sales,not-in-family,white,female,0,1,0,USA,united-states,0.0
23456,382289462.0,943.0,1,private,108574.0,some-college,10.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,0,USA,united-states,0.0
25580,491710399.0,5758.0,2,federal-gov,197069.0,some-college,10.0,married-spouse-absent,adm-clerical,not-in-family,black,male,2,0,2,USA,united-states,0.0
17310,924191754.0,7490.0,2,state-gov,125831.0,bachelors,13.0,never-married,prof-specialty,own-child,white,male,4,0,3,USA,united-states,1.0
244,743933850.0,8148.0,0,private,34616.0,some-college,10.0,never-married,other-service,unmarried,white,female,0,0,0,USA,united-states,0.0
14758,165663573.0,7986.0,1,private,53285.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
8207,775822761.0,7200.0,0,private,223352.0,hs-grad,9.0,never-married,other-service,not-in-family,white,female,1,0,1,USA,united-states,0.0
16527,408070641.0,980.0,3,self-emp-inc,160813.0,hs-grad,9.0,separated,sales,not-in-family,white,female,0,0,3,USA,united-states,0.0
5983,469611083.0,234.0,0,private,169658.0,10th,6.0,never-married,other-service,own-child,white,female,0,0,1,USA,united-states,0.0
2363,769313169.0,9383.0,1,private,202450.0,hs-grad,9.0,divorced,craft-repair,own-child,white,male,0,0,2,USA,united-states,0.0
16513,381949149.0,4569.0,3,private,197656.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
1161,521394070.0,9354.0,4,federal-gov,62020.0,prof-school,15.0,divorced,exec-managerial,not-in-family,black,male,0,0,3,USA,united-states,1.0
18291,882792102.0,202.0,0,private,118088.0,hs-grad,9.0,never-married,craft-repair,unmarried,white,male,0,0,2,USA,united-states,0.0
27586,635227206.0,4673.0,3,self-emp-not-inc,73684.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,4,USA,united-states,1.0
287,241262744.0,2519.0,1,federal-gov,381789.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states,0.0
13650,731860768.0,1486.0,4,private,105745.0,assoc-voc,11.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
27364,602619809.0,1358.0,1,private,211239.0,some-college,10.0,married-af-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states,1.0
21692,192167919.0,786.0,1,private,122353.0,11th,7.0,never-married,handlers-cleaners,other-relative,white,male,0,0,2,USA,united-states,0.0
10068,965573155.0,1931.0,4,self-emp-inc,181974.0,doctorate,16.0,never-married,prof-specialty,not-in-family,white,female,0,0,4,,,0.0
10680,494873557.0,6055.0,1,private,190228.0,some-college,10.0,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,1.0
12450,215048678.0,968.0,1,private,287092.0,hs-grad,9.0,divorced,exec-managerial,not-in-family,white,female,1,0,2,USA,united-states,0.0
23497,310581296.0,8075.0,3,private,134789.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,female,0,0,0,USA,united-states,0.0
8681,371905017.0,2904.0,1,private,163594.0,hs-grad,9.0,never-married,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
1170,803247738.0,4058.0,2,private,181983.0,doctorate,16.0,divorced,exec-managerial,not-in-family,white,female,0,4,3,GBR,england,1.0
26022,434503768.0,8961.0,1,private,157568.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
10374,482284382.0,4843.0,1,local-gov,154863.0,9th,5.0,married-civ-spouse,craft-repair,husband,black,male,0,0,2,TTO,trinadad&tobago,1.0
27623,678771620.0,6418.0,2,private,22463.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,0,3,2,USA,united-states,1.0
26192,336526864.0,5974.0,1,private,167497.0,some-college,10.0,married-civ-spouse,exec-managerial,wife,white,female,3,0,3,USA,united-states,1.0
6792,222767580.0,8288.0,1,private,31493.0,bachelors,13.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states,1.0
25423,585783461.0,4701.0,1,,96130.0,hs-grad,9.0,never-married,,not-in-family,white,male,0,0,2,GBR,england,0.0
18243,761625226.0,5098.0,2,private,177075.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
277,926080452.0,8813.0,1,private,231148.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
22695,997893940.0,2055.0,2,private,49115.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
15946,479313762.0,9456.0,2,private,174373.0,assoc-acdm,12.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
23023,644725107.0,8417.0,3,local-gov,246891.0,masters,14.0,divorced,prof-specialty,unmarried,white,male,0,0,2,USA,united-states,1.0
3121,349239680.0,9611.0,3,private,188432.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,1,0,3,USA,united-states,1.0
8579,819120666.0,3213.0,3,private,218550.0,some-college,10.0,married-spouse-absent,adm-clerical,not-in-family,white,female,4,0,0,USA,united-states,1.0
17695,418536921.0,2076.0,1,private,737315.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,4,USA,united-states,1.0
17416,805482948.0,5737.0,1,private,37359.0,bachelors,13.0,married-civ-spouse,machine-op-inspct,husband,white,male,2,0,2,USA,united-states,1.0
8339,427514323.0,7679.0,2,private,151780.0,some-college,10.0,widowed,exec-managerial,not-in-family,black,female,0,0,2,USA,united-states,0.0
3406,488781978.0,5752.0,2,private,179666.0,some-college,10.0,divorced,transport-moving,unmarried,white,male,0,0,1,GBR,england,0.0
15475,545499229.0,7298.0,4,private,76860.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,asian-pac-islander,male,0,0,2,PHL,philippines,1.0
13861,210788253.0,5861.0,3,private,122194.0,hs-grad,9.0,divorced,craft-repair,unmarried,white,female,0,0,2,USA,united-states,0.0
24797,898349437.0,9975.0,1,private,229731.0,hs-grad,9.0,married-spouse-absent,other-service,not-in-family,white,female,0,0,1,SLV,el-salvador,0.0
13128,418970079.0,9745.0,2,self-emp-not-inc,89413.0,bachelors,13.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states,0.0
931,317662252.0,6330.0,0,private,347873.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,asian-pac-islander,female,0,0,1,VNM,vietnam,0.0
691,131968291.0,7886.0,3,private,122109.0,hs-grad,9.0,never-married,prof-specialty,unmarried,white,female,0,1,2,USA,united-states,0.0
22828,207691795.0,7739.0,1,private,182177.0,hs-grad,9.0,never-married,other-service,,white,male,0,0,2,IRL,ireland,0.0
6364,711362976.0,1194.0,3,private,193871.0,bachelors,13.0,divorced,exec-managerial,unmarried,white,female,0,0,2,USA,united-states,0.0
18293,783886439.0,9579.0,2,private,179488.0,some-college,10.0,divorced,craft-repair,not-in-family,white,male,0,2,2,USA,united-states,0.0
9021,629389110.0,266.0,2,private,77764.0,assoc-acdm,12.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
10273,806294843.0,7073.0,1,,121468.0,bachelors,13.0,married-civ-spouse,,wife,asian-pac-islander,female,0,0,2,HKG,hong,0.0
20950,375782149.0,1674.0,1,private,52199.0,bachelors,13.0,never-married,other-service,not-in-family,white,male,0,0,3,USA,united-states,0.0
27107,504450069.0,1958.0,1,private,216013.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
16428,650983845.0,9987.0,1,,156890.0,10th,6.0,divorced,,unmarried,white,male,0,0,2,USA,united-states,0.0
20323,270229329.0,5968.0,2,self-emp-not-inc,227253.0,preschool,1.0,married-civ-spouse,sales,husband,white,male,0,0,1,MEX,mexico,0.0
9141,663508928.0,2171.0,2,private,57691.0,hs-grad,9.0,separated,exec-managerial,not-in-family,white,male,0,4,4,USA,united-states,0.0
7108,784740629.0,948.0,1,private,212781.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
8975,600666636.0,488.0,4,private,126677.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,1,0,2,USA,united-states,1.0
4319,189988566.0,2735.0,3,private,114758.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,4,USA,united-states,1.0
2965,798989392.0,2310.0,2,private,206951.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
3969,119165512.0,6665.0,2,local-gov,89508.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
4926,897344429.0,7219.0,1,private,151053.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,2,0,2,USA,united-states,1.0
22895,580993500.0,7634.0,2,private,53835.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
14616,967766083.0,6537.0,1,private,30070.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,0.0
13971,281168392.0,3985.0,0,private,23813.0,10th,6.0,divorced,craft-repair,not-in-family,amer-indian-eskimo,male,0,0,2,USA,united-states,0.0
20543,581567608.0,9066.0,1,,131777.0,bachelors,13.0,married-civ-spouse,,husband,white,male,0,3,2,USA,united-states,0.0
3092,194878928.0,240.0,2,state-gov,212143.0,bachelors,13.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,0,USA,united-states,1.0
21097,373924102.0,8579.0,2,private,241895.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0.0
12748,826542187.0,1947.0,4,private,144056.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
21884,628354513.0,161.0,0,private,198996.0,some-college,10.0,never-married,machine-op-inspct,own-child,white,female,0,0,1,USA,united-states,0.0
15790,276800927.0,8788.0,3,private,81534.0,11th,7.0,never-married,other-service,other-relative,asian-pac-islander,male,0,0,1,USA,united-states,0.0
12515,420984122.0,9017.0,0,,162667.0,11th,7.0,never-married,,unmarried,white,male,0,0,2,SLV,el-salvador,0.0
3982,973384953.0,9293.0,0,private,199224.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0.0
22720,574183880.0,4167.0,2,state-gov,191841.0,bachelors,13.0,never-married,adm-clerical,not-in-family,white,female,3,0,2,USA,united-states,1.0
1404,698243116.0,2953.0,3,private,39264.0,some-college,10.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,2,USA,united-states,1.0
19579,428631002.0,3474.0,2,self-emp-inc,91039.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,2,USA,united-states,1.0
6124,460542902.0,329.0,4,private,113061.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
1094,804527806.0,9884.0,2,private,164712.0,some-college,10.0,never-married,transport-moving,unmarried,white,male,0,0,2,USA,united-states,0.0
17353,663138558.0,2627.0,1,private,260645.0,some-college,10.0,never-married,sales,own-child,white,female,0,0,2,USA,united-states,0.0
15972,848437474.0,7677.0,4,,247337.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
2843,207698207.0,7585.0,0,private,176178.0,bachelors,13.0,married-civ-spouse,sales,other-relative,white,female,0,0,1,USA,united-states,0.0
19235,453515938.0,5782.0,2,private,81132.0,some-college,10.0,married-civ-spouse,tech-support,husband,asian-pac-islander,male,0,0,3,USA,united-states,1.0
4815,262125104.0,1842.0,1,private,147340.0,some-college,10.0,never-married,exec-managerial,own-child,white,female,0,0,2,USA,united-states,0.0
16473,878415710.0,1678.0,3,self-emp-inc,275236.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
5956,403000318.0,1378.0,2,private,296858.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,2,0,2,USA,united-states,1.0
24968,188811865.0,5867.0,3,private,97470.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
20855,240069579.0,4309.0,0,,28132.0,12th,8.0,never-married,,own-child,white,female,0,0,2,USA,united-states,0.0
22529,543280657.0,3494.0,1,private,99146.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
13374,819895278.0,6887.0,4,private,169604.0,11th,7.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
25033,540357058.0,9544.0,0,private,119838.0,bachelors,13.0,never-married,prof-specialty,own-child,white,male,0,0,3,USA,united-states,0.0
18173,776138697.0,2064.0,2,private,237608.0,bachelors,13.0,never-married,sales,not-in-family,white,female,0,4,2,USA,united-states,1.0
25403,333830595.0,8475.0,1,local-gov,243665.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
18443,602386804.0,8553.0,3,private,172962.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
13179,563902023.0,2109.0,3,local-gov,165484.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
24231,753536796.0,9695.0,1,local-gov,107793.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
12205,608097263.0,5459.0,4,private,195878.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,CUB,cuba,0.0
18286,516059771.0,3634.0,0,,505168.0,9th,5.0,never-married,,other-relative,white,female,0,0,2,USA,united-states,0.0
14407,914419695.0,9147.0,4,private,39667.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,black,male,0,0,0,USA,united-states,0.0
4686,874019588.0,3128.0,2,private,168837.0,some-college,10.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,1,CAN,canada,1.0
18714,497565159.0,518.0,3,private,146767.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
4922,414035288.0,1737.0,1,private,224258.0,7th-8th,4.0,never-married,farming-fishing,not-in-family,white,male,0,0,2,MEX,mexico,1.0
15833,985287495.0,7587.0,4,local-gov,127463.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0.0
6785,195209560.0,8120.0,2,self-emp-not-inc,170214.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,3,2,USA,united-states,0.0
5877,146796360.0,1984.0,0,private,403519.0,hs-grad,9.0,never-married,other-service,not-in-family,white,male,0,2,1,USA,united-states,0.0
9548,267200126.0,5857.0,3,private,75673.0,hs-grad,9.0,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,2,USA,united-states,0.0
16459,730106469.0,8104.0,3,private,47022.0,hs-grad,9.0,widowed,handlers-cleaners,other-relative,white,female,0,0,3,USA,united-states,0.0
2345,283749962.0,5330.0,1,state-gov,86143.0,hs-grad,9.0,never-married,protective-serv,other-relative,asian-pac-islander,male,0,0,2,USA,united-states,0.0
8430,114720291.0,9929.0,1,federal-gov,111567.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
4586,109756793.0,8458.0,2,self-emp-inc,201699.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
24485,909860075.0,8540.0,2,local-gov,99554.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
14597,998265025.0,5303.0,2,private,46406.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,GBR,england,1.0
27349,246437614.0,6511.0,0,federal-gov,41432.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,0,USA,united-states,0.0
27499,383098531.0,1024.0,4,private,225970.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,1.0
8378,515831541.0,3590.0,2,private,572751.0,prof-school,15.0,married-civ-spouse,craft-repair,husband,white,male,2,0,2,MEX,mexico,1.0
25220,199536339.0,4225.0,1,local-gov,190911.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
17937,373563590.0,3207.0,1,state-gov,89564.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,0.0
25461,985456086.0,4911.0,0,private,200207.0,hs-grad,9.0,never-married,handlers-cleaners,not-in-family,white,male,0,0,2,USA,united-states,0.0
6197,122699672.0,1273.0,3,private,210736.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,2,0,3,USA,united-states,1.0
13097,877790883.0,2823.0,2,state-gov,260960.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0.0
14456,893395492.0,4211.0,1,private,201988.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
15179,448491870.0,3255.0,2,private,202872.0,assoc-acdm,12.0,divorced,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,1.0
6401,318288772.0,3110.0,2,private,193882.0,bachelors,13.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states,0.0
5695,859823824.0,2010.0,2,private,124956.0,bachelors,13.0,separated,prof-specialty,not-in-family,black,female,4,0,3,USA,united-states,1.0
2941,184176977.0,6763.0,3,federal-gov,186087.0,hs-grad,9.0,divorced,tech-support,unmarried,white,male,0,0,2,USA,united-states,0.0
22775,512675851.0,2190.0,2,private,155489.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
26959,753170886.0,6774.0,3,,203953.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,1.0
7381,649075516.0,9943.0,1,self-emp-not-inc,96219.0,bachelors,13.0,married-civ-spouse,sales,wife,white,female,0,0,0,USA,united-states,0.0
25075,364032151.0,3288.0,0,local-gov,136208.0,some-college,10.0,never-married,protective-serv,own-child,white,male,0,0,3,USA,united-states,0.0
18004,421203122.0,1977.0,2,private,291665.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,2,0,1,USA,united-states,0.0
13834,409570956.0,8941.0,3,state-gov,139157.0,masters,14.0,divorced,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states,1.0
5578,197028785.0,2179.0,3,private,177087.0,hs-grad,9.0,widowed,exec-managerial,not-in-family,white,female,0,4,3,USA,united-states,1.0
